provinsi,daerah,jenis,tahun,peng,rata_pengeluaran,variasi_pengeluaran,cluster
SUMATERA BARAT,PERDESAAN,MAKANAN,2014,423217.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,MAKANAN,2015,447944.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,MAKANAN,2016,505042.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,MAKANAN,2017,544680.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,MAKANAN,2018,558783.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,MAKANAN,2019,561206.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,MAKANAN,2020,597149.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,MAKANAN,2021,619721.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,MAKANAN,2022,677060.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2007,118393.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2008,131257.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2009,150515.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2010,178601.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2011,216984.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2012,210653.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2013,223409.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2014,252800.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2015,319143.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2016,334953.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2017,359478.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2018,416100.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2019,419508.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2020,445718.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2021,468281.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,NONMAKANAN,2022,477638.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2007,310472.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2008,343647.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2009,388789.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2010,459349.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2011,542877.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2012,581188.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2013,625479.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2014,676017.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2015,767087.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2016,839995.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2017,904159.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2018,974885.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2019,980714.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2020,1042868.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2021,1088003.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAAN,TOTAL,2022,1154698.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2007,252168.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2008,263491.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2009,299590.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2010,344099.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2011,409639.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2012,423032.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2013,447972.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2014,521275.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2015,509609.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2016,583696.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2017,639600.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2018,663365.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2019,663548.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2020,698667.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2021,718095.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,MAKANAN,2022,756882.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2007,256064.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2008,250303.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2009,285526.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2010,326710.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2011,384824.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2012,416834.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2013,519086.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2014,506440.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2015,578890.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2016,610624.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2017,625397.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2018,705784.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2019,709405.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2020,753188.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2021,764266.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,NONMAKANAN,2022,781204.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2007,508232.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2008,513794.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2009,585115.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2010,670809.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2011,794462.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2012,839867.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2013,967058.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2014,1027715.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2015,1088499.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2016,1194320.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2017,1264997.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERKOTAAN,TOTAL,2018,1369150.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2011,358338.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2012,390870.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2013,419853.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2014,461404.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2015,472428.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2016,537236.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2017,584045.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2018,604871.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2019,609257.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2020,644852.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2021,668029.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,MAKANAN,2022,716261.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2011,282009.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2012,290521.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2013,337956.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2014,351576.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2015,422275.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2016,447789.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2017,469758.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2018,543759.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2019,555620.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2020,590197.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2021,613628.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2022,626723.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2011,640348.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2012,681391.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2013,757809.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2014,812980.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2015,894703.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2016,985025.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2017,1053803.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2018,1148630.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2019,1164878.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2020,1235050.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2021,1281658.0,584783.25,284823.34718688374,0
SUMATERA BARAT,PERDESAANPERKOTAAN,TOTAL,2022,1342985.0,584783.25,284823.34718688374,0
RIAU,PERDESAAN,MAKANAN,2007,217296.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2008,237941.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2009,263543.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2010,276157.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2011,360996.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2012,372308.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2013,418560.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2014,432629.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2015,472756.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2016,529182.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2017,577172.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2018,569382.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2019,581820.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2020,616148.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2021,643925.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,MAKANAN,2022,687965.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2007,172328.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2008,187452.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2009,226950.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2010,199219.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2011,282024.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2012,307100.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2013,297984.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2014,304855.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2015,413929.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2016,415428.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2017,422216.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2018,482077.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2019,483155.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2020,511937.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2021,538482.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,NONMAKANAN,2022,564974.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2007,389624.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2008,425393.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2009,490493.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2010,475376.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2011,643019.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2012,679408.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2013,716544.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2014,737484.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2015,886685.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2016,944611.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2017,999389.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2018,1051459.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2019,1064975.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2020,1128085.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2021,1182408.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAAN,TOTAL,2022,1252939.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2007,266597.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2008,285064.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2009,328636.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2010,356537.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2011,424696.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2012,525993.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2013,546166.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2014,558444.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2015,530836.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2016,599303.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2017,643136.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2018,644937.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2019,680685.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2020,744846.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2021,714406.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,MAKANAN,2022,794813.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2007,326635.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2008,328559.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2009,329662.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2010,362172.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2011,503248.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2012,554568.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2013,587504.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2014,632006.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2015,661673.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2016,701840.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2017,661941.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2018,744298.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2019,800946.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2020,909577.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2021,868308.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,NONMAKANAN,2022,887487.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,TOTAL,2007,593232.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,TOTAL,2008,613623.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,TOTAL,2009,658298.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,TOTAL,2010,718709.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,TOTAL,2011,927943.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,TOTAL,2012,1080560.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,TOTAL,2013,1133670.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,TOTAL,2014,1190450.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,TOTAL,2015,1192509.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,TOTAL,2016,1301143.0,636385.3492063492,285572.34883438743,1
RIAU,PERKOTAAN,TOTAL,2017,1305078.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2011,385949.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2012,432511.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2013,468503.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2014,481965.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2015,495322.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2016,556747.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2017,603401.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2018,599873.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2019,621747.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2020,668073.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2021,672142.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,MAKANAN,2022,730825.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2011,368685.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2012,404040.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2013,411298.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2014,433141.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2015,510187.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2016,528018.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2017,517536.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2018,587899.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2019,611497.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2020,672372.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2021,670527.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,NONMAKANAN,2022,694345.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2011,754634.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2012,836550.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2013,879801.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2014,915106.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2015,1005509.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2016,1084765.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2017,1120937.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2018,1187772.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2019,1233245.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2020,1340446.0,636385.3492063492,285572.34883438743,1
RIAU,PERDESAANPERKOTAAN,TOTAL,2021,1342670.0,636385.3492063492,285572.34883438743,1
JAMBI,PERDESAAN,MAKANAN,2007,179472.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2008,200524.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2009,214071.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2010,259432.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2011,312286.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2012,319040.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2013,361209.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2014,374885.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2015,412871.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2016,437980.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2017,504542.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2018,523147.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2019,525933.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2020,565807.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2021,584662.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,MAKANAN,2022,639512.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2007,134530.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2008,150187.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2009,142718.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2010,173699.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2011,221718.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2012,235763.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2013,240070.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2014,266543.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2015,349329.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2016,357591.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2017,334210.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2018,424329.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2019,423707.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2020,441837.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2021,475304.0,553491.472868217,275859.64429910603,0
JAMBI,PERDESAAN,NONMAKANAN,2022,501511.0,553491.472868217,275859.64429910603,0
